id,title,subtitle,lat,lng,teaserUrl,category,category_ger,pic_url,loc_admin1,loc_admin2,click,dest_id,dest_name,loc_name,equal to dest,ok
idsbb4bcb16,Eishockey: HC Ambrì-Piotta.,Eishockey: HC Ambrì-Piotta.,46.5091613,8.6919045,/content/internet/plc/leisure-holidays/de/veranstaltungen/hcap.mapteaser.html,SBB_lh_sports_events,Sportveranstalungen,/content/dam/internet/upload/raw/images/Hockey-Ampri-Piotta.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Leventina District,"{'lat': 46.5091613, 'lng': 8.6919045}",8505201,Airolo,Airolo,TRUE,
idsbba2d1d2,Viessmann FIS Skisprung Weltcup Engelberg.,Viessmann FIS Skisprung Weltcup Engelberg.,46.8178905,8.4053521,/content/internet/plc/leisure-holidays/de/veranstaltungen/fis-skisprung-weltcup.mapteaser.html,SBB_lh_sports_events,Sportveranstalungen,/content/dam/internet/sharedimages/ff/skispringer-engelberg.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Obwalden,Obwalden,"{'lat': 46.8178905, 'lng': 8.4053521}",8508399,Engelberg,Engelberg,TRUE,
idsbb56ab6a,Markt in Domodossola.,Markt in Domodossola.,46.11611544,8.29059005,/content/internet/plc/leisure-holidays/de/tagesausflug/markt-in-domodossola.mapteaser.html,SBB_lh_markets_shopping,Märkte_&_Shopping,/content/dam/internet/upload/raw/images/markt_in_domodossola.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Piedmont,Provincia Verbano-Cusio-Ossola,"{'lat': 46.11611544, 'lng': 8.29059005}",8571186,"Domodossola, Stazione",Domodossola,FALSE,
idsbbcf0cec,Outdoor-Shopping: Landquart Fashion Outlet.,Outdoor-Shopping: Landquart Fashion Outlet.,46.9650802,9.5533037,/content/internet/plc/leisure-holidays/de/veranstaltungen/landquart-fashion-outlet.mapteaser.html,SBB_lh_markets_shopping,Märkte_&_Shopping,/content/dam/internet/upload/raw/images/LFO.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Grisons,Landquart District,"{'lat': 46.9650802, 'lng': 9.5533037}",8509002,Landquart,Landquart,TRUE,
idsbb22814c,Märkte in Altstätten.,Märkte in Altstätten.,47.33437,9.4685302,/content/internet/plc/leisure-holidays/de/tagesausflug/rex-maerkte-in-altstaetten.mapteaser.html,SBB_lh_markets_shopping,Märkte_&_Shopping,/content/dam/internet/sharedimages/rv/RZ_Web_3200x2400px_300dpi_05_Markt_Altstaetten_170309.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Appenzell Ausserrhoden,Bezirk Mittelland,"{'lat': 47.33437, 'lng': 9.4685302}",8506378,Gais,Gais,TRUE,
idsbb45ba5d,Shopping in Zürich.,Shopping in Zürich.,47.3779435,8.5401977,/content/internet/plc/leisure-holidays/de/tagesausflug/shopping-zuerich.mapteaser.html,SBB_lh_markets_shopping,Märkte_&_Shopping,/content/dam/internet/sharedimages/ff/Bahnhof_Zuerich_59453.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Zurich,Bezirk Zuerich,"{'lat': 47.3779435, 'lng': 8.5401977}",8591258,"Zürich, Lindenplatz",Zuerich (Kreis 1) / Lindenhof,FALSE,
idsbbf7783d,Der Markt von Bellinzona.,Der Markt von Bellinzona.,46.19506,9.0289874,/content/internet/plc/leisure-holidays/de/tagesausflug/tipp-markt-von-bellinzona.mapteaser.html,SBB_lh_markets_shopping,Märkte_&_Shopping,/content/dam/internet/upload/raw/images/mercatobellinzona.JPG/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Bellinzona District,"{'lat': 46.19506, 'lng': 9.0289874}",8505213,Bellinzona,Bellinzona,TRUE,
idsbb778be4,Shoppen in den FoxTown Factory Stores.,Shoppen in den FoxTown Factory Stores.,45.8748411,8.9795731,/content/internet/plc/leisure-holidays/de/veranstaltungen/foxtown-factory-stores.mapteaser.html,SBB_lh_markets_shopping,Märkte_&_Shopping,/content/dam/internet/sharedimages/ff/FoxTown_Factory_Stores_Mendrisio_3200x2400px.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Mendrisio District,"{'lat': 45.8748411, 'lng': 8.9795731}",8505305,Mendrisio,Mendrisio,TRUE,
idsbb52910b,Albergo Garni Elena3 SterneLosone.,Albergo Garni Elena3 SterneLosone.,46.1748928,8.7518629,/content/internet/plc/leisure-holidays/de/kurz-trips-schweiz/albergo-garni-elena-losone.mapteaser.html,SBB_lh_short_trips_in_switzerland,Kurztrips,/content/dam/internet/upload/raw/images/hotel-garni-elena.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Locarno District,"{'lat': 46.1748928, 'lng': 8.7518629}",8505453,"Losone, Posta",Losone,FALSE,
idsbbf200b4,Hotel Schweizerhof Basel3 Sterne SuperiorBasel.,Hotel Schweizerhof Basel3 Sterne SuperiorBasel.,47.548231,7.590788,/content/internet/plc/leisure-holidays/de/kurz-trips-schweiz/hotel-schweizerhof-basel.mapteaser.html,SBB_lh_short_trips_in_switzerland,Kurztrips,/content/dam/internet/upload/raw/images/hotel-schweizerhof-basel.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Basel-City,Basel-Stadt,"{'lat': 47.548231, 'lng': 7.590788}",22,Basel,Basel,TRUE,
idsbb313656,Swiss Diamond Hotel5 SterneLugano-Vico Morcote.,Swiss Diamond Hotel5 SterneLugano-Vico Morcote.,45.932945,8.9274191,/content/internet/plc/leisure-holidays/de/kurz-trips-schweiz/swiss-diamond-hotel.mapteaser.html,SBB_lh_short_trips_in_switzerland,Kurztrips,/content/dam/internet/upload/raw/images/Swiss-Diamond.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Lugano District,"{'lat': 45.932945, 'lng': 8.9274191}",8505302,Melide,Melide,TRUE,
idsbb570682,H4 Hotel Arcadia Locarno4 SterneLocarno.,H4 Hotel Arcadia Locarno4 SterneLocarno.,46.1681289,8.8010651,/content/internet/plc/leisure-holidays/de/kurz-trips-schweiz/h4-hotel-arcadia-locarno.mapteaser.html,SBB_lh_short_trips_in_switzerland,Kurztrips,/content/dam/internet/upload/raw/images/Aussenbild_Arcadia.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Locarno District,"{'lat': 46.1681289, 'lng': 8.8010651}",8505400,Locarno,Locarno,TRUE,
idsbbbcbe51,Hotel & SPA Internazionale3 SterneBellinzona.,Hotel & SPA Internazionale3 SterneBellinzona.,46.1952569,9.0261167,/content/internet/plc/leisure-holidays/de/kurz-trips-schweiz/hotel-spa-internazionale-bellinzona.mapteaser.html,SBB_lh_short_trips_in_switzerland,Kurztrips,/content/dam/internet/upload/raw/images/Hotel_Internazionale.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Bellinzona District,"{'lat': 46.1952569, 'lng': 9.0261167}",8505213,Bellinzona,Bellinzona,TRUE,
idsbbf9324c,Hotel Delfino3 Sterne SuperiorLugano.,Hotel Delfino3 Sterne SuperiorLugano.,45.9936481,8.9399692,/content/internet/plc/leisure-holidays/de/kurz-trips-schweiz/hotel-delfino-lugano.mapteaser.html,SBB_lh_short_trips_in_switzerland,Kurztrips,/content/dam/internet/upload/raw/images/HotelDelfino.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Lugano District,"{'lat': 45.9936481, 'lng': 8.9399692}",8505399,Sorengo,Sorengo,TRUE,
idsbbe7cfc2,"La Palma au Lac, Hotel & Spa4 SterneLocarno.","La Palma au Lac, Hotel & Spa4 SterneLocarno.",46.1717043,8.8029402,/content/internet/plc/leisure-holidays/de/kurz-trips-schweiz/la-palma-locarno.mapteaser.html,SBB_lh_short_trips_in_switzerland,Kurztrips,/content/dam/internet/sharedimages/ff/hotels/Hotel_La_Palma.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Locarno District,"{'lat': 46.1717043, 'lng': 8.8029402}",8505400,Locarno,Locarno,TRUE,
idsbb73c971,Continental Parkhotel3 SterneLugano.,Continental Parkhotel3 SterneLugano.,46.0026782,8.9445097,/content/internet/plc/leisure-holidays/de/kurz-trips-schweiz/continental-lugano.mapteaser.html,SBB_lh_short_trips_in_switzerland,Kurztrips,/content/dam/internet/sharedimages/ff/hotels/ContinentalParkhotel_Lugano.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Lugano District,"{'lat': 46.0026782, 'lng': 8.9445097}",8505399,Sorengo,Sorengo,TRUE,
idsbb128dfc,Hotel Dellavalle3 SterneBrione-Locarno.,Hotel Dellavalle3 SterneBrione-Locarno.,46.1843434,8.8178115,/content/internet/plc/leisure-holidays/de/kurz-trips-schweiz/garten-hotel-dellavalle.mapteaser.html,SBB_lh_short_trips_in_switzerland,Kurztrips,/content/dam/internet/upload/raw/images/Hotel-Dellavalle.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Locarno District,"{'lat': 46.1843434, 'lng': 8.8178115}",8578942,"Minusio, Mappo",Minusio,FALSE,
idsbb69e095,Hyperion Hotel Basel4 SterneBasel.,Hyperion Hotel Basel4 SterneBasel.,47.564564,7.602132,/content/internet/plc/leisure-holidays/de/kurz-trips-schweiz/hyperion-hotel-basel.mapteaser.html,SBB_lh_short_trips_in_switzerland,Kurztrips,/content/dam/internet/upload/raw/images/hyperion-hotel-basel.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Basel-Landschaft,Bezirk Arlesheim,"{'lat': 47.564564, 'lng': 7.602132}",8589396,"Birsfelden, Hard",Birsfelden,FALSE,
idsbbb95bc7,Portes du Soleil.,Portes du Soleil.,46.1816543,6.8747591,/content/internet/plc/leisure-holidays/de/snow-n-rail/portes-du-soleil.mapteaser.html,SBB_lh_short_trips_in_switzerland,Kurztrips,/content/dam/internet/upload/raw/images/Portes-du-soleil.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Valais,Monthey District,"{'lat': 46.1816543, 'lng': 6.8747591}",8501448,Champéry,Champery,FALSE,
idsbb15a49e,Hotel Garni Millennium3 SterneLocarno.,Hotel Garni Millennium3 SterneLocarno.,46.1707589,8.7988043,/content/internet/plc/leisure-holidays/de/kurz-trips-schweiz/hotel-garni-millennium-locarno.mapteaser.html,SBB_lh_short_trips_in_switzerland,Kurztrips,/content/dam/internet/upload/raw/images/hotel-garni-millennium.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Locarno District,"{'lat': 46.1707589, 'lng': 8.7988043}",8505400,Locarno,Locarno,TRUE,
idsbb2033e4,Seven Boutique Hotel3 SterneAscona.,Seven Boutique Hotel3 SterneAscona.,46.1542387,8.7662956,/content/internet/plc/leisure-holidays/de/kurz-trips-schweiz/seven-boutique-hotel-ascona.mapteaser.html,SBB_lh_short_trips_in_switzerland,Kurztrips,/content/dam/internet/sharedimages/ff/hotels/Hotel_Seven_Boutique.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Locarno District,"{'lat': 46.1542387, 'lng': 8.7662956}",8505850,"Ascona, Centro",Ascona,FALSE,
idsbbb44a83,Hotel Polo3 SterneAscona.,Hotel Polo3 SterneAscona.,46.1562437,8.7700765,/content/internet/plc/leisure-holidays/de/kurz-trips-schweiz/hotel-polo.mapteaser.html,SBB_lh_short_trips_in_switzerland,Kurztrips,/content/dam/internet/upload/raw/images/Hotel-Polo.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Locarno District,"{'lat': 46.1562437, 'lng': 8.7700765}",8505850,"Ascona, Centro",Ascona,FALSE,
idsbb64cea5,Hotel City Locarno3 Sterne SuperiorLocarno.,Hotel City Locarno3 Sterne SuperiorLocarno.,46.1690242,8.7971681,/content/internet/plc/leisure-holidays/de/kurz-trips-schweiz/hotel-city-locarno.mapteaser.html,SBB_lh_short_trips_in_switzerland,Kurztrips,/content/dam/internet/upload/raw/images/City_1.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Locarno District,"{'lat': 46.1690242, 'lng': 8.7971681}",8505400,Locarno,Locarno,TRUE,
idsbb904202,Romantik Hotel Castello Seeschloss4 SterneAscona.,Romantik Hotel Castello Seeschloss4 SterneAscona.,46.1528611,8.7688928,/content/internet/plc/leisure-holidays/de/kurz-trips-schweiz/romantik-hotel-castello-seeschloss.mapteaser.html,SBB_lh_short_trips_in_switzerland,Kurztrips,/content/dam/internet/upload/raw/images/CastelloSeeschloss.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Locarno District,"{'lat': 46.1528611, 'lng': 8.7688928}",8505850,"Ascona, Centro",Ascona,FALSE,
idsbbd9800f,Hotel Belvedere4 Sterne SuperiorLocarno.,Hotel Belvedere4 Sterne SuperiorLocarno.,46.1727185,8.7927458,/content/internet/plc/leisure-holidays/de/kurz-trips-schweiz/ticino-hotel-belvedere-locarno.mapteaser.html,SBB_lh_short_trips_in_switzerland,Kurztrips,/content/dam/internet/sharedimages/ff/hotels/HotelBelvedere.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Locarno District,"{'lat': 46.1727185, 'lng': 8.7927458}",8505400,Locarno,Locarno,TRUE,
idsbb3db724,Parkhotel Brenscino Brissago3 Sterne SuperiorBrissago.,Parkhotel Brenscino Brissago3 Sterne SuperiorBrissago.,46.1198574,8.7059257,/content/internet/plc/leisure-holidays/de/kurz-trips-schweiz/parkhotel-brenscino-brissago.mapteaser.html,SBB_lh_short_trips_in_switzerland,Kurztrips,/content/dam/internet/upload/raw/images/parkhotel-brenscino.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Locarno District,"{'lat': 46.1198574, 'lng': 8.7059257}",8505524,Brissago NLM,Brissago,FALSE,
idsbbb7ba0d,Hotel Casa Berno4 SterneAscona.,Hotel Casa Berno4 SterneAscona.,46.1528949,8.7482075,/content/internet/plc/leisure-holidays/de/kurz-trips-schweiz/hotel-casa-berno.mapteaser.html,SBB_lh_short_trips_in_switzerland,Kurztrips,/content/dam/internet/upload/raw/images/Berno_1.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Locarno District,"{'lat': 46.1528949, 'lng': 8.7482075}",8505453,"Losone, Posta",Losone,FALSE,
idsbbac7b5a,Hotel De la Paix4 SterneLugano.,Hotel De la Paix4 SterneLugano.,45.9924358,8.9411492,/content/internet/plc/leisure-holidays/de/kurz-trips-schweiz/hotel-de-la-paix.mapteaser.html,SBB_lh_short_trips_in_switzerland,Kurztrips,/content/dam/internet/upload/raw/images/Hotel_De_La_Paix.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Lugano District,"{'lat': 45.9924358, 'lng': 8.9411492}",8505399,Sorengo,Sorengo,TRUE,
idsbb328acd,Sorell Hotel Merian4 SterneBasel.,Sorell Hotel Merian4 SterneBasel.,47.56061,7.591209,/content/internet/plc/leisure-holidays/de/kurz-trips-schweiz/sorell-hotel-merian-basel.mapteaser.html,SBB_lh_short_trips_in_switzerland,Kurztrips,/content/dam/internet/upload/raw/images/sorell-hotel-merian.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Basel-City,Basel-Stadt,"{'lat': 47.56061, 'lng': 7.591209}",22,Basel,Basel,TRUE,
idsbb54f760,Hotel Eden Roc5 Sterne SuperiorAscona.,Hotel Eden Roc5 Sterne SuperiorAscona.,46.1503434,8.7710578,/content/internet/plc/leisure-holidays/de/kurz-trips-schweiz/eden-roc-ascona.mapteaser.html,SBB_lh_short_trips_in_switzerland,Kurztrips,/content/dam/internet/sharedimages/ff/hotels/Hotel_Eden_Roc.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Locarno District,"{'lat': 46.1503434, 'lng': 8.7710578}",8505850,"Ascona, Centro",Ascona,FALSE,
idsbb2c0ac8,Grand Hotel Les Trois Rois5 SterneBasel.,Grand Hotel Les Trois Rois5 SterneBasel.,47.560596,7.587614,/content/internet/plc/leisure-holidays/de/kurz-trips-schweiz/grand-hotel-les-trois-rois-basel.mapteaser.html,SBB_lh_short_trips_in_switzerland,Kurztrips,/content/dam/internet/upload/raw/images/hotel-lestrois-rois.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Basel-City,Basel-Stadt,"{'lat': 47.560596, 'lng': 7.587614}",22,Basel,Basel,TRUE,
idsbb6211a0,Hotel Dell’Angelo3 SterneLocarno.,Hotel Dell’Angelo3 SterneLocarno.,46.1686978,8.7943682,/content/internet/plc/leisure-holidays/de/kurz-trips-schweiz/hotel-dell-angelo.mapteaser.html,SBB_lh_short_trips_in_switzerland,Kurztrips,/content/dam/internet/upload/raw/images/HotelDellAngelo.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Locarno District,"{'lat': 46.1686978, 'lng': 8.7943682}",8505400,Locarno,Locarno,TRUE,
idsbb950214,Hotel Al Faro3 SterneAscona.,Hotel Al Faro3 SterneAscona.,46.2339398,6.9619614,/content/internet/plc/leisure-holidays/de/kurz-trips-schweiz/hotel-al-faro.mapteaser.html,SBB_lh_short_trips_in_switzerland,Kurztrips,/content/dam/internet/upload/raw/images/Hotel-Al-Faro.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Valais,Monthey District,"{'lat': 46.2339398, 'lng': 6.9619614}",8501421,Monthey,Monthey,TRUE,
idsbb6d1765,Swissôtel Le Plaza Basel4 Sterne SuperiorBasel.,Swissôtel Le Plaza Basel4 Sterne SuperiorBasel.,47.563103,7.599255,/content/internet/plc/leisure-holidays/de/kurz-trips-schweiz/swissotel-le-plaza-basel.mapteaser.html,SBB_lh_short_trips_in_switzerland,Kurztrips,/content/dam/internet/upload/raw/images/swissotel-le-plaza.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Basel-Landschaft,Bezirk Arlesheim,"{'lat': 47.563103, 'lng': 7.599255}",8589396,"Birsfelden, Hard",Birsfelden,FALSE,
idsbbcce852,Paris – entdecken Sie die Stadt der Liebe neu.,Paris – entdecken Sie die Stadt der Liebe neu.,48.856614,2.3522219,/content/internet/plc/leisure-holidays/de/staedtereisen/paris.mapteaser.html,SBB_lh_city_trips,Städtereisen,/content/dam/internet/sharedimages/ff/Paris-Louvre.JPEG/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ile-de-France,Paris,"{'lat': 48.856614, 'lng': 2.3522219}",198,Paris,Paris,TRUE,
idsbbb87384,Dijon – ein Fest der Sinne.,Dijon – ein Fest der Sinne.,47.322047,5.04148,/content/internet/plc/leisure-holidays/de/staedtereisen/dijon.mapteaser.html,SBB_lh_city_trips,Städtereisen,/content/dam/internet/upload/raw/images/Dijon.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Bourgogne,Departement de la Cote-d'Or,"{'lat': 47.322047, 'lng': 5.04148}",8771304,Dijon,Dijon,TRUE,
idsbbac17f4,Lyon – die Stadt des Lichts.,Lyon – die Stadt des Lichts.,45.764043,4.835659,/content/internet/plc/leisure-holidays/de/staedtereisen/lyon.mapteaser.html,SBB_lh_city_trips,Städtereisen,/content/dam/internet/sharedimages/ff/Lyon_69b7db.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Rhone-Alpes,Departement du Rhone,"{'lat': 45.764043, 'lng': 4.835659}",47,Lyon,Lyon,TRUE,
idsbbc49dee,Avignon – die Stadt der Päpste.,Avignon – die Stadt der Päpste.,43.949317,4.805528,/content/internet/plc/leisure-holidays/de/staedtereisen/avignon.mapteaser.html,SBB_lh_city_trips,Städtereisen,/content/dam/internet/upload/raw/images/Avignon.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Provence-Alpes-Cote d'Azur,Departement du Vaucluse,"{'lat': 43.949317, 'lng': 4.805528}",19,Avignon,Avignon,TRUE,
idsbbf51bfe,Graz – am Fusse des Schlossbergs.,Graz – am Fusse des Schlossbergs.,47.070714,15.439504,/content/internet/plc/leisure-holidays/de/staedtereisen/graz.mapteaser.html,SBB_lh_city_trips,Städtereisen,/content/dam/internet/upload/raw/images/Graz_ver.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Styria,Graz Stadt,"{'lat': 47.070714, 'lng': 15.439504}",8103171,Graz Hbf,Graz,FALSE,
idsbb4381fa,Köln – Lebensfreude pur.,Köln – Lebensfreude pur.,50.937531,6.9602786,/content/internet/plc/leisure-holidays/de/staedtereisen/koeln.mapteaser.html,SBB_lh_city_trips,Städtereisen,/content/dam/internet/upload/raw/images/Koeln_ver.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,North Rhine-Westphalia,Regierungsbezirk Koln,"{'lat': 50.937531, 'lng': 6.9602786}",8506379,Altstätten Stadt,Altstadt Nord,FALSE,n
idsbb4d78f3,Florenz – die weltberühmte Metropole in der italienischen Provinz.,Florenz – die weltberühmte Metropole in der italienischen Provinz.,43.7695604,11.2558136,/content/internet/plc/leisure-holidays/de/staedtereisen/florenz.mapteaser.html,SBB_lh_city_trips,Städtereisen,/content/dam/internet/upload/raw/images/Florenz.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Tuscany,Province of Florence,"{'lat': 43.7695604, 'lng': 11.2558136}",8306421,Firenze S. M. N.,Florence,FALSE,
idsbbecba31,Tübingen – die kleine grosse Stadt.,Tübingen – die kleine grosse Stadt.,48.5236164,9.0535531,/content/internet/plc/leisure-holidays/de/staedtereisen/universtaetsstadt-tuebingen.mapteaser.html,SBB_lh_city_trips,Städtereisen,/content/dam/internet/upload/raw/images/marktplatz_1a_fotobarbarahonnercverkehrsvereintuebingen.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Baden-Wuerttemberg,Tuebingen Region,"{'lat': 48.5236164, 'lng': 9.0535531}",8029318,Tübingen Hbf,Tuebingen,FALSE,
idsbbe31d6d,Bologna – kulinarische Hochburg.,Bologna – kulinarische Hochburg.,44.3,11.21,/content/internet/plc/leisure-holidays/de/staedtereisen/bologna.mapteaser.html,SBB_lh_city_trips,Städtereisen,/content/dam/internet/sharedimages/ff/Freccia-Rossa-Bologna.jpeg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Emilia-Romagna,Provincia di Bologna,"{'lat': 44.3, 'lng': 11.21}",8305105,Marzabotto,Marzabotto,TRUE,
idsbb1b0a7c,Marseille – Kontraste am Mittelmeer.,Marseille – Kontraste am Mittelmeer.,43.296482,5.36978,/content/internet/plc/leisure-holidays/de/staedtereisen/marseille.mapteaser.html,SBB_lh_city_trips,Städtereisen,/content/dam/internet/upload/raw/images/Marseille.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Provence-Alpes-Cote d'Azur,Departement des Bouches-du-Rhone,"{'lat': 43.296482, 'lng': 5.36978}",8775100,Marseille-Saint-Charles,Marseille 02,FALSE,
idsbba540c8,Genua – das Tor zur Welt.,Genua – das Tor zur Welt.,44.4056499,8.946256,/content/internet/plc/leisure-holidays/de/staedtereisen/genua.mapteaser.html,SBB_lh_city_trips,Städtereisen,/content/dam/internet/upload/raw/images/Genua.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Liguria,Provincia di Genova,"{'lat': 44.4056499, 'lng': 8.946256}",5323454,Ecaterina Teodoroiu,San Teodoro,FALSE,
idsbbcf2fc5,Salzburg – mehr als nur die Mozartstadt.,Salzburg – mehr als nur die Mozartstadt.,47.80949,13.05501,/content/internet/plc/leisure-holidays/de/staedtereisen/salzburg.mapteaser.html,SBB_lh_city_trips,Städtereisen,/content/dam/internet/upload/raw/images/Salzburg.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Salzburg,Salzburg Stadt,"{'lat': 47.80949, 'lng': 13.05501}",8101114,Salzburg Hbf,Salzburg,FALSE,
idsbb890b73,Paris bis zu 40 Prozent günstiger.,Paris bis zu 40 Prozent günstiger.,48.856614,2.3522219,/content/internet/plc/leisure-holidays/de/staedtereisen/tgv-lyria1.mapteaser.html,SBB_lh_city_trips,Städtereisen,/content/dam/internet/sharedimages/ff-uebersichtsseiten/Lyria.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ile-de-France,Paris,"{'lat': 48.856614, 'lng': 2.3522219}",198,Paris,Paris,TRUE,
idsbb51fedf,Parma – Stadt der Gastronomie.,Parma – Stadt der Gastronomie.,44.801465,10.319791,/content/internet/plc/leisure-holidays/de/staedtereisen/parma.mapteaser.html,SBB_lh_city_trips,Städtereisen,/content/dam/internet/sharedimages/ff/Piazza-Giuseppe-Garibaldi-Parma.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Emilia-Romagna,Provincia di Parma,"{'lat': 44.801465, 'lng': 10.319791}",8305014,Parma,Parma,TRUE,
idsbb766621,Entdecken Sie Italien mit City Sightseeing.,Entdecken Sie Italien mit City Sightseeing.,41.9027835,12.4963655,/content/internet/plc/leisure-holidays/de/staedtereisen/city-sightseeing-italy.mapteaser.html,SBB_lh_city_trips,Städtereisen,/content/dam/internet/sharedimages/ff/City-Sightseeing-Roma.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Latium,Citta metropolitana di Roma Capitale,"{'lat': 41.9027835, 'lng': 12.4963655}",8308409,Roma Termini,Rome,FALSE,
idsbbe4612e,Kufstein – am Fusse der Festung.,Kufstein – am Fusse der Festung.,47.58237,12.16275,/content/internet/plc/leisure-holidays/de/staedtereisen/kufstein.mapteaser.html,SBB_lh_city_trips,Städtereisen,/content/dam/internet/upload/raw/images/Kufstein_ver.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Tyrol,Politischer Bezirk Kufstein,"{'lat': 47.58237, 'lng': 12.16275}",8102184,Kufstein,Kufstein,TRUE,
idsbb7b1970,Stuttgart – zwischen Kunst und Kulinarik.,Stuttgart – zwischen Kunst und Kulinarik.,48.7758459,9.1829321,/content/internet/plc/leisure-holidays/de/staedtereisen/stuttgart.mapteaser.html,SBB_lh_city_trips,Städtereisen,/content/dam/internet/upload/raw/images/Stuttgart_ver.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Baden-Wuerttemberg,Regierungsbezirk Stuttgart,"{'lat': 48.7758459, 'lng': 9.1829321}",8029034,Stuttgart Hbf,Stuttgart,FALSE,
idsbba66938,Heidelberg – Romantik für Geniesser.,Heidelberg – Romantik für Geniesser.,49.3987524,8.6724335,/content/internet/plc/leisure-holidays/de/staedtereisen/heidelberg.mapteaser.html,SBB_lh_city_trips,Städtereisen,/content/dam/internet/upload/raw/images/Heidelberg.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Baden-Wuerttemberg,Karlsruhe Region,"{'lat': 49.3987524, 'lng': 8.6724335}",8014021,Heidelberg Hbf,Heidelberg,FALSE,
idsbbff7cbd,Bordeaux – die Wiege des Weins.,Bordeaux – die Wiege des Weins.,44.837789,-0.57918,/content/internet/plc/leisure-holidays/de/staedtereisen/bordeaux.mapteaser.html,SBB_lh_city_trips,Städtereisen,/content/dam/internet/upload/raw/images/Bordeaux_ver.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Aquitaine,Departement de la Gironde,"{'lat': 44.837789, 'lng': -0.57918}",8758100,Bordeaux-St-Jean,Bordeaux,FALSE,
